id,title,overview
d3315dfd-39de-4246-9f3c-2a5bccda815e,The Flim-Flam Man,"Mordrcai Jones (George C. Scott) is a rural con artist (a 'flim flam man') who takes on a young army deserter Curley (Michael Sarrazin) as his protégé and teaches him the tricks of the trade. Sheriff Slade (Harry Morgan) is in hot pursuit of the pair and rich girl Bonnie Lee Packard (Sue Lyon) becomes romantically involved with Curley and helps the fleeing duo stay one step ahead of the sheriff. The film features a great automobile chase scene for those who appreciate this kind of cinema hijinks. Screenplay by William Rose (""It's a Mad, Mad, Mad, Mad World"")."
d3332da2-24e6-4057-8787-8ad5708c756d,The Hero,"Lee, a former Western film icon, is living a comfortable existence lending his golden voice to advertisements and smoking weed. After receiving a lifetime achievement award and unexpected news, Lee reexamines his past, while a chance meeting with a sardonic comic has him looking to the future."
d334293e-bb7b-4baa-a743-5227c419e3c9,Dance Flick,"Street dancer, Thomas Uncles is from the wrong side of the tracks, but his bond with the beautiful Megan White might help the duo realize their dreams as they enter in the mother of all dance battles."
d3342eb1-3a43-440d-8fa1-1fee9cfd3c29,Legend,"Suave, charming and volatile, Reggie Kray and his unstable twin brother Ronnie start to leave their mark on the London underworld in the 1960s. Using violence to get what they want, the siblings orchestrate robberies and murders while running nightclubs and protection rackets. With police Detective Leonard ""Nipper"" Read hot on their heels, the brothers continue their rapid rise to power and achieve tabloid notoriety."
d3353634-db9e-4f0a-94f4-57617a8317cc,A Star Athlete,"During college military training exercises, the bond between two friends and athletic rivals is tested when one of them becomes involved with a woman who may be a prostitute."
d3396d42-44fd-4156-b7a5-170e66f761bf,Bigger Stronger Faster*,"In America, we define ourselves in the superlative: we are the biggest, strongest, fastest country in the world. Is it any wonder that so many of our heroes are on performance enhancing drugs? Director Christopher Bell explores America's win-at-all-cost culture by examining how his two brothers became members of the steroid-subculture in an effort to realize their American dream."
d33ac5d2-e2ac-4ecf-98dd-3dbae817f86d,Appointment with Death,"Emily Boynton, stepmother to the three Boynton children -- Lennox, Raymond and Carol -- and mother to Ginevra, blackmails the family lawyer, Jefferson Cope, into destroying a second will of her late husband that would have freed the children from her dominating influence. She takes herself, the children and her daughter-in-law Nadine on holiday to Europe and the Holy Land. In Jerusalem, the great detective Hercule Poirot meets up with a woman friend, Dr. Sarah King, who falls in love with Raymond Boynton to Emily's disapproval. Lady Westholme, her secretary Miss Quinton and lawyer Cope are following them too. The children discover the second will and Emily succeeds in rubbing the rest the wrong way, causing much hatred towards her. At a dig, Emily is found dead. Poirot investigates."
d33bb142-9622-499d-b0ed-2bd7f8aef3bf,"Louis Theroux's African Hunting Holiday",Louis goes to South Africa where American tourists pay to hunt wild animals in privately owned reserves.
d33be977-3669-416b-8fe1-085a87ad4859,The Polar Express,"When a doubting young boy takes an extraordinary train ride to the North Pole, he embarks on a journey of self-discovery that shows him that the wonder of life never fades for those who believe."
d33c6d3e-cd4c-4e1c-86e7-2d259e821a4b,Dangerous Liaisons,Dangerous Liaisons is the film based on the novel of the same name by Choderlos de Laclos set in 18th century France. Marquise de Merteuil’s asks her ex-lover Vicomte de Valmont to seduce the future wife of another ex-lover of hers in return for one last night with her. Yet things don’t go as planned in this love triangle drama.
d33c80bf-2167-40d5-8252-6c22c87b5460,Savage Beach,"Donna and Taryn are federal drug enforcement agents based in the Hawaiian isles. Upon the success of a drug bust, they receive a call from Shane Aviation to fly an emergency package of vaccine from Molokai to Knox Island. Unbeknownst to them, Philippine representative Martinez has convinced Captain Andreas to use a reconnaissance satellite to locate a sunken ship laden with gold that the Japanese had pilfered during World War II. Meanwhile, a storm forces Donna and Taryn to land their plane on a remote island which harbors the gold. The hijinks ensue when they are joined by a host of nefarious types who have learned of the gold’s location."
d34022bf-b337-492b-a95f-89d8f1d45c83,Memoirs of a Teenage Amnesiac,"Diving to save a camera from a fall down a flight of stairs, high school junior Naomi Sukuse wakes with no memory of the last four years. Naomi must remember who she was and figure out who she wants to be in this story of love and second chances."
d340579f-9e7f-4656-9ed9-b6a7a9de9cbd,You Again,"History -- make that high school -- may repeat itself when Marni learns that Joanna, the mean girl from her past, is set to be her sister-in-law. Before the wedding bells toll, Marni must show her brother that a tiger doesn't change its stripes. On Marni's side is her mother, while Joanna's backed by her wealthy aunt."
d3419013-c047-4d1d-8dd4-abe2c2649553,Cold Sweat,"Mark Cahill is a good family man with a loving wife and two wonderful children. Mark also happens to be a hit man who is haunted by his last victim, a blonde, who keeps appearing in his bedroom at the worst of times. His life becomes even more complicated when he becomes caught up in the schemes of two business partners, one of the partner's spouse and her boyfriend(s)."
d342ebf2-85b4-4eba-8643-378c82ae9d60,Bringing Down the House,"Straight-laced lawyer, Peter Sanderson (Steve Martin) meets and falls in love with online chat friend ""Lawyer-Girl"", Charlene Morton (Queen Latifah), only to discover she's a convicted bank robber. Charlene escapes from jail and comes looking for Peter to help clear her name."
d343a162-2fcd-409e-9a90-73f3925add27,GMO OMG,"Today in the United States, by the simple acts of feeding ourselves, we are unwittingly participating in the largest experiment ever conducted on human beings. Each of us unknowingly consumes genetically engineered food on a daily basis. The risks and effects to our health and the environment are largely unknown. Yet more and more studies are being conducted around the world, which only provide even more reason for concern. We are the oblivious guinea pigs for wide-scale experimentation of modern biotechnology. GMO OMG tells the story of a fathers discovery of GMOs in relationship to his 3 young children and the world around him. We still have time to heal the planet, feed the world, and live sustainably. But we have to start now!"
d344656e-55c8-4e66-a1c0-db7c84dd210b,Bonjour Tristesse,"Cecile, decadent young girl who lives with her rich playboy father Raymond. When Anne, Raymond's old love interest, comes to Raymond's villa, Cecile is afraid for her way of life."
d345dd76-1cd8-4cc4-8021-a4aa55eed0be,Roller Boogie,"Teen lovers Bobby and Terry band together with other roller skaters to try and prevent a powerful mobster taking over the land their favourite skating rink sits on, and compete in the Boogie Contest."
d3474a88-0123-42eb-8e56-71b4d733fdf9,Anniyan,"Ambi, a meek lawyer, ends up being a vigilante named Anniyan, and a supermodel named Remo, after suffering with multiple personality disorder due to the society."
d348e21c-e0f3-4413-a309-84a055465f6a,Disfigured,"Lydia is an overweight sales clerk in a trendy home furnishings store, nearing 30. Though she is a member of a Fat Acceptance Group (a movement dedicated to fighting prejudice against overweight people), she is still struggling with complex feelings about her body and its place in the world. Darcy, a recovering-anorexic real estate agent in her mid-20s, is struggling with the same issues from a very different perspective."
d349ffff-0c82-43f6-9cc0-5b99005ec3da,Bionicle 3: Web of Shadows,"The Web of Shadows concerns the return of the heroic Toa to Metru Nui. There, they find an old enemy has overtaken the great city with the help of Visorak--robotic spiders that can quickly encase anything or anybody in near-indestructible webs. The Toa undergo a bizarre metamorphosis while sealed within strange cocoons, and emerge as clunky-looking machines made up of mismatched parts."
d34e3c79-a9c1-4fa5-b5ea-dcc709fc988d,"White Lightnin'","Deep in the heart of the Appalachian Mountains in West Virginia, where every man owns a gun and a moonshine still, abides living legend Jesco White, ""the dancing outlaw"". As a boy Jesco was in and out of reform school and the insane asylum. To keep him out of trouble, his daddy D-Ray taught him the art of mountain dancing, a frenzied version of tap dancing to wild country banjo music. After his father's death, crazy Jesco dons his father's tap shoes and takes his show on the road."
d34fd52c-41df-45e2-9a56-6b3fbff6651c,Grande école,"Paul and Agnes have been going out for quite a while and Agnes is shocked to learn that he'd rather live with two roommates on campus than move in with her. As soon as he meets one of his roommates, Louis-Anault, Paul's behavior changes - he is attracted to Louis without realizing so himself. Agnes, on the other hand, gets quite jealous and offers a bet: Whoever gets to have Louis-Anault first, wins... If she does, Paul will no longer explore his homosexual desires, if he does - she'll walk away. Meanwhile, Paul meets Mecir, a young Arab worker, who shows him there's more to life than elite colleges..."
d34fec51-87b3-4b12-8e4e-951dd4fb3d3e,Dry Cleaning,A bored couple takes in a young man who turns their lives inside out
d3501876-0d4b-4e9d-92af-8edeef155e74,Bewitched,"Thinking he can overshadow an unknown actress in the part, an egocentric actor unknowingly gets a witch cast in an upcoming television remake of the classic show ""Bewitched""."
d351f539-5b3a-4634-9a9e-b5a2fa498c29,Total Reality,"David Bradley, stars as the roguish soldier Anthony Rand, who follows a ruthless general back through time in a last ditch attempt to save the universe."
d3537486-9183-4516-a9b3-857963bd0210,Brave New World,"In a futuristic totalitarian society, people have no control of their lives or their destiny."
